checked_at,event_id,section_group,min_total_cents,min_prefee_cents,listings,usd_cad_rate,buy_url
2026-06-12T02:56:20+00:00,822794,TD Clubhouse,34500,26400,5,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-27-2026-toronto-on-rogers-centre/events/68af4f69561870a68b98923e/listings/69f204215d3b4e7cfc5cdd0e
2026-06-12T02:56:20+00:00,822794,TM Lounge,172600,132700,1,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-27-2026-toronto-on-rogers-centre/events/68af4f69561870a68b98923e/listings/6a2abb1897c791990d2f0e72
2026-06-12T02:56:20+00:00,822794,Wheelchair,68700,52800,1,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-27-2026-toronto-on-rogers-centre/events/68af4f69561870a68b98923e/listings/6a21ea6a34676ac64ed75433
2026-06-12T02:56:20+00:00,822795,100 Outfield,10900,8300,24,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a206a5e99548238fd1c690a
2026-06-12T02:56:20+00:00,822795,200 Bases,11200,8500,26,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a2734da3a0a02f6a8fea4cf
2026-06-12T02:56:20+00:00,822795,200 Infield,16900,12900,22,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69a4ec8ec42be979a8501c50
2026-06-12T02:56:20+00:00,822795,200 Outfield,9500,7300,24,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a0b199b3828919bf0e492c2
2026-06-12T02:56:20+00:00,822795,500 Bases,5900,4500,11,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69ac2cc389f0a636ae5679ec
2026-06-12T02:56:20+00:00,822795,500 Home Plate,5900,4500,28,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6971b4b1319dd7a7f208f1c1
2026-06-12T02:56:20+00:00,822795,500 Infield,5900,4500,23,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/697286bbe7fbadfb8ee85a35
2026-06-12T02:56:20+00:00,822795,500 Outfield,5800,4400,12,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69a4ec8cc42be979a84fe252
2026-06-12T02:56:20+00:00,822795,Baseline Reserved,17100,13100,31,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69d6760e53c05bd1459464ff
2026-06-12T02:56:20+00:00,822795,Corner Reserved,12500,9500,21,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6992454b7f68d3e8ae12d747
2026-06-12T02:56:20+00:00,822795,Dugout Reserved,17300,13200,31,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69c5a8cf53c05bd14595d4ab
2026-06-12T02:56:20+00:00,822795,Home Reserved,16400,12600,21,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a03c246a33ac078dc76b578
2026-06-12T02:56:20+00:00,822795,Premium Club,31900,24500,32,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69f204955d3b4e7cfc702430
2026-06-12T02:56:20+00:00,822795,Standing Room Only,6200,4700,1,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a1f9c5699548238fded3f24
2026-06-12T02:56:20+00:00,822795,TD Clubhouse,31000,23700,8,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69b48edcf6fbc8b3541b2f26
2026-06-12T02:56:20+00:00,822795,TM Lounge,172600,132700,1,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a2abed397c791990d22d880
2026-06-12T02:56:20+00:00,822795,Wheelchair,54900,42100,1,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a21ea6984d9e3f5e19361d6
2026-06-12T02:56:20+00:00,822792,100 Outfield,7700,5800,27,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a17a048e23a3f0735a9b166
2026-06-12T02:56:20+00:00,822792,200 Bases,9900,7500,20,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a29de1599548238fd3164eb
2026-06-12T02:56:20+00:00,822792,200 Infield,13800,10600,23,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69a4ec82c42be979a84eaf23
2026-06-12T02:56:20+00:00,822792,200 Outfield,8600,6600,27,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a17a04010f03d5b57f565e3
2026-06-12T02:56:20+00:00,822792,500 Bases,4600,3500,20,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a179fe1c86e9a9102599c8f
2026-06-12T02:56:20+00:00,822792,500 Home Plate,4000,3000,23,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a179fe17feb8ad850fdcfcf
2026-06-12T02:56:20+00:00,822792,500 Infield,5000,3800,22,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69ab106a89f0a636ae063369
2026-06-12T02:56:20+00:00,822792,500 Outfield,4200,3100,19,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6972419ce7fbadfb8ec44974
2026-06-12T02:56:20+00:00,822792,Baseline Reserved,14100,10800,33,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69a4ec8ec42be979a8501884
2026-06-12T02:56:20+00:00,822792,Corner Reserved,12600,9600,26,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69a8bb8ac42be979a8d285c3
2026-06-12T02:56:20+00:00,822792,Dugout Reserved,13500,10300,27,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a17a0417feb8ad850fdd083
2026-06-12T02:56:20+00:00,822792,Home Reserved,13000,9900,25,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a2b277c7390bbb0b6dfc440
2026-06-12T02:56:20+00:00,822792,Premium Club,37400,28700,27,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69c56b4f53c05bd145032e4c
2026-06-12T02:56:20+00:00,822792,Standing Room Only,5200,3900,1,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a185ca299548238fddfa204
2026-06-12T02:56:20+00:00,822792,TD Clubhouse,31000,23700,8,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69b48f2cf6fbc8b3542690c0
2026-06-12T02:56:20+00:00,822792,TM Lounge,153900,118300,1,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a1da29399548238fdc8407d
2026-06-12T02:56:20+00:00,822793,100 Outfield,7500,5700,26,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a1dd9450f2ccd452c73678e
2026-06-12T02:56:20+00:00,822793,200 Bases,11200,8500,23,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a27061399548238fdc714db
2026-06-12T02:56:20+00:00,822793,200 Infield,13100,10000,23,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a222cb3ae8cd25037456bb3
2026-06-12T02:56:20+00:00,822793,200 Outfield,9500,7200,26,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/69fb626f50ae950bcb44d4a9
2026-06-12T02:56:20+00:00,822793,500 Bases,5600,4300,16,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a179fe066eb6ee2f4ae48b0
2026-06-12T02:56:20+00:00,822793,500 Home Plate,5800,4400,25,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a0b199d3828919bf0e4d5cc
2026-06-12T02:56:20+00:00,822793,500 Infield,6200,4700,15,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/698e22cff065733470356a01
2026-06-12T02:56:20+00:00,822793,500 Outfield,6600,5000,12,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a179ffca8b5976479c9a0e5
2026-06-12T02:56:20+00:00,822793,Baseline Reserved,14000,10700,30,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a0e1d403828919bf027219a
2026-06-12T02:56:20+00:00,822793,Corner Reserved,12500,9500,21,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/697286bbe7fbadfb8ee85a0d
2026-06-12T02:56:20+00:00,822793,Dugout Reserved,14600,11100,31,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a179ffb7f4f250989d7c168
2026-06-12T02:56:20+00:00,822793,Home Reserved,14300,10900,20,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a23d86ab0c0db29825e1186
2026-06-12T02:56:20+00:00,822793,Premium Club,39100,30000,27,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6972ad99e7fbadfb8e2b7284
2026-06-12T02:56:20+00:00,822793,TD Clubhouse,30300,23200,8,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/69b48f0ef6fbc8b35421ef66
2026-06-12T02:56:20+00:00,822789,100 Outfield,9500,7200,28,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a206b5099548238fd573db7
2026-06-12T02:56:20+00:00,822789,200 Bases,10800,8200,25,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/69ec222a5d3b4e7cfca8311b
2026-06-12T02:56:20+00:00,822789,200 Infield,13300,10200,22,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/69d140f353c05bd14509ffef
2026-06-12T02:56:20+00:00,822789,200 Outfield,9200,7000,17,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a206b4b99548238fd55a429
2026-06-12T02:56:20+00:00,822789,500 Bases,4800,3600,30,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a20858e99548238fd2e7f71
2026-06-12T02:56:20+00:00,822789,500 Home Plate,4600,3500,29,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/69bd98f3f6fbc8b354813432
2026-06-12T02:56:20+00:00,822789,500 Infield,4700,3500,27,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/697286ace7fbadfb8ee52f73
2026-06-12T02:56:20+00:00,822789,500 Outfield,4600,3400,20,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/69a4ec8ac42be979a84faa70
2026-06-12T02:56:20+00:00,822789,Baseline Reserved,13600,10400,28,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a24ae1599548238fd1d39db
2026-06-12T02:56:20+00:00,822789,Corner Reserved,10900,8300,19,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a21ea4699548238fdd28a90
2026-06-12T02:56:20+00:00,822789,Dugout Reserved,14700,11200,29,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6913aa3c759318d49d88a90f
2026-06-12T02:56:20+00:00,822789,Home Reserved,14700,11300,23,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a189f87226431b0aff5778e
2026-06-12T02:56:20+00:00,822789,Premium Club,33100,25400,23,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/69ea9d115d3b4e7cfc30f92a
2026-06-12T02:56:20+00:00,822789,TD Clubhouse,39000,29900,6,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/69bf3fb3f6fbc8b3549d2060
2026-06-12T02:56:20+00:00,822789,TM Lounge,129800,99800,1,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a29727a99548238fd6ab76f
2026-06-12T02:56:20+00:00,822786,100 Outfield,9800,7500,29,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/6a18a7ba7f4f250989d85473
2026-06-12T02:56:20+00:00,822786,200 Bases,12900,9800,21,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/6a18a7c4e23a3f0735aa4399
2026-06-12T02:56:20+00:00,822786,200 Infield,14400,11000,21,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/6a1a4b7fbd395b507fbb6e6e
2026-06-12T02:56:20+00:00,822786,200 Outfield,10600,8100,23,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/6994b18e7f68d3e8ae655538
2026-06-12T02:56:20+00:00,822786,500 Bases,6200,4700,16,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/69e1971a5d3b4e7cfc21665e
2026-06-12T02:56:20+00:00,822786,500 Home Plate,5600,4200,28,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/6a20886099548238fdc9d112
2026-06-12T02:56:20+00:00,822786,500 Infield,6200,4700,20,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/6996c6657f68d3e8ae6f0752
2026-06-12T02:56:20+00:00,822786,500 Outfield,6200,4700,8,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/69a4ec8ec42be979a8501ba8
2026-06-12T02:56:20+00:00,822786,Baseline Reserved,15100,11600,35,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/6a18a7bf7f4f250989d8547a
2026-06-12T02:56:20+00:00,822786,Corner Reserved,14500,11100,19,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/697286a8e7fbadfb8ee43b8f
2026-06-12T02:56:20+00:00,822786,Dugout Reserved,15100,11500,28,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/69c5b4f453c05bd1454b0a57
2026-06-12T02:56:20+00:00,822786,Home Reserved,14700,11200,21,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/69fc1f8350ae950bcb1aaccc
2026-06-12T02:56:20+00:00,822786,Premium Club,32000,24600,22,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/69f204955d3b4e7cfc702523
2026-06-12T02:56:20+00:00,822786,TD Clubhouse,29700,22700,5,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/69b48f6ef6fbc8b354324b28
2026-06-12T02:56:20+00:00,822786,TM Lounge,57700,44300,1,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-19-2026-toronto-on-rogers-centre/events/68af4f6abbe8a1f1686b5472/listings/6a29edbe99548238fd47bcfe
2026-06-12T02:56:20+00:00,822788,100 Outfield,7700,5800,25,1.3993,https://gametime.co/mlb-baseball/rays-at-blue-jays-tickets/7-20-2026-toronto-on-rogers-centre/events/68af4f6a486ac15b7e7f705d/listings/6a18b365a8b5976479ca3f74
2026-06-12T02:56:20+00:00,822788,200 Bases,9100,6900,25,1.3993,https://gametime.co/mlb-baseball/rays-at-blue-jays-tickets/7-20-2026-toronto-on-rogers-centre/events/68af4f6a486ac15b7e7f705d/listings/69a4ec8ac42be979a84fa1bd
2026-06-12T02:56:20+00:00,822788,200 Infield,9900,7500,22,1.3993,https://gametime.co/mlb-baseball/rays-at-blue-jays-tickets/7-20-2026-toronto-on-rogers-centre/events/68af4f6a486ac15b7e7f705d/listings/6a0f44c13828919bf002344b
2026-06-12T02:56:20+00:00,822788,200 Outfield,7700,5800,22,1.3993,https://gametime.co/mlb-baseball/rays-at-blue-jays-tickets/7-20-2026-toronto-on-rogers-centre/events/68af4f6a486ac15b7e7f705d/listings/6a18b366cefa644cdb0e6f14
2026-06-12T02:56:20+00:00,822788,500 Bases,3700,2700,24,1.3993,https://gametime.co/mlb-baseball/rays-at-blue-jays-tickets/7-20-2026-toronto-on-rogers-centre/events/68af4f6a486ac15b7e7f705d/listings/699a8087c42be979a8bfccb9
2026-06-12T02:56:20+00:00,822788,500 Home Plate,3900,2900,29,1.3993,https://gametime.co/mlb-baseball/rays-at-blue-jays-tickets/7-20-2026-toronto-on-rogers-centre/events/68af4f6a486ac15b7e7f705d/listings/698c1fefa30d668b474c75c9
2026-06-12T02:56:20+00:00,822788,500 Infield,3900,2900,30,1.3993,https://gametime.co/mlb-baseball/rays-at-blue-jays-tickets/7-20-2026-toronto-on-rogers-centre/events/68af4f6a486ac15b7e7f705d/listings/697286b1e7fbadfb8ee6297f
2026-06-12T02:56:20+00:00,822788,500 Outfield,4600,3400,24,1.3993,https://gametime.co/mlb-baseball/rays-at-blue-jays-tickets/7-20-2026-toronto-on-rogers-centre/events/68af4f6a486ac15b7e7f705d/listings/6971b2cb319dd7a7f29ad42e
2026-06-12T02:56:20+00:00,822788,Baseline Reserved,11300,8600,33,1.3993,https://gametime.co/mlb-baseball/rays-at-blue-jays-tickets/7-20-2026-toronto-on-rogers-centre/events/68af4f6a486ac15b7e7f705d/listings/69a4ec8ac42be979a84f9fa8
